176,1,2,1.027533,0.510849,0.142741 0.279419 0.271932 0.175422 0.084385 0.032287 0.010234 0.002764 0.000650 0.000135 0.000025 0.000004 0.000001
177,1,2,1.021694,0.507959,0.141170 0.277916 0.272015 0.176484 0.085387 0.032860 0.010477 0.002847 0.000673 0.000141 0.000026 0.000004 0.000001
178,1,2,1.015922,0.505108,0.139618 0.276412 0.272080 0.177535 0.086389 0.033438 0.010723 0.002931 0.000697 0.000146 0.000028 0.000005 0.000001
179,1,2,1.010216,0.502286,0.138082 0.274907 0.272127 0.178575 0.087392 0.034020 0.010973 0.003016 0.000721 0.000152 0.000029 0.000005 0.000001
180,1,2,1.004571,0.499495,0.136563 0.273402 0.272158 0.179604 0.088395 0.034607 0.011227 0.003104 0.000747 0.000159 0.000030 0.000005 0.000001
181,2,1,1.001011,0.496736,0.135061 0.271897 0.272172 0.180622 0.089398 0.035199 0.011484 0.003193 0.000772 0.000165 0.000032 0.000005 0.000001
182,2,1,1.006572,0.494007,0.133575 0.270391 0.272168 0.181629 0.090401 0.035795 0.011745 0.003284 0.000799 0.000172 0.000033 0.000006 0.000001
183,2,1,1.012135,0.491309,0.132106 0.268886 0.272149 0.182625 0.091405 0.036396 0.012009 0.003377 0.000826 0.000179 0.000035 0.000006 0.000001
184,2,1,1.017694,0.488634,0.130652 0.267382 0.272113 0.183610 0.092408 0.037001 0.012277 0.003472 0.000854 0.000186 0.000036 0.000006 0.000001
185,2,1,1.023255,0.485994,0.129215 0.265878 0.272061 0.184583 0.093411 0.037610 0.012549 0.003569 0.000883 0.000193 0.000038 0.000007 0.000001
186,2,1,1.028815,0.483382,0.127794 0.264375 0.271993 0.185546 0.094414 0.038224 0.012825 0.003668 0.000913 0.000201 0.000040 0.000007 0.000001
187,2,1,1.034378,0.480797,0.126388 0.262872 0.271909 0.186497 0.095417 0.038842 0.013104 0.003769 0.000943 0.000209 0.000041 0.000007 0.000001
188,2,1,1.039939,0.478240,0.124998 0.261371 0.271810 0.187436 0.096419 0.039464 0.013388 0.003871 0.000974 0.000217 0.000043 0.000008 0.000001
189,2,1,1.045499,0.475709,0.123623 0.259871 0.271695 0.188364 0.097420 0.040091 0.013674 0.003976 0.001006 0.000225 0.000045 0.000008 0.000001
190,2,1,1.051062,0.473205,0.122263 0.258372 0.271565 0.189281 0.098420 0.040722 0.013965 0.004083 0.001039 0.000234 0.000047 0.000009 0.000001
191,2,1,1.056623,0.470727,0.120918 0.256875 0.271420 0.190186 0.099420 0.041356 0.014259 0.004191 0.001072 0.000242 0.000049 0.000009 0.000001
192,2,1,1.062186,0.468277,0.119588 0.255379 0.271260 0.191080 0.100418 0.041995 0.014557 0.004302 0.001107 0.000252 0.000051 0.000009 0.000002
193,2,1,1.067743,0.465851,0.118273 0.253886 0.271085 0.191961 0.101415 0.042638 0.014859 0.004415 0.001142 0.000261 0.000053 0.000010 0.000002
194,2,1,1.073306,0.463450,0.116972 0.252394 0.270896 0.192832 0.102411 0.043284 0.015165 0.004530 0.001178 0.000271 0.000056 0.000010 0.000002
195,2,1,1.078867,0.461073,0.115685 0.250904 0.270692 0.193691 0.103406 0.043935 0.015474 0.004647 0.001215 0.000281 0.000058 0.000011 0.000002
196,2,1,1.084429,0.458718,0.114412 0.249417 0.270475 0.194538 0.104399 0.044589 0.015787 0.004766 0.001252 0.000291 0.000061 0.000011 0.000002
197,2,1,1.089988,0.456391,0.113154 0.247932 0.270243 0.195373 0.105391 0.045247 0.016104 0.004887 0.001291 0.000302 0.000063 0.000012 0.000002
198,2,1,1.095553,0.454086,0.111909 0.246449 0.269998 0.196196 0.106381 0.045908 0.016425 0.005011 0.001331 0.000312 0.000066 0.000012 0.000002
199,2,1,1.101115,0.451804,0.110678 0.244969 0.269739 0.197008 0.107369 0.046573 0.016749 0.005136 0.001371 0.000324 0.000068 0.000013 0.000002
200,2,1,1.106673,0.449547,0.109461 0.243492 0.269466 0.197808 0.108355 0.047242 0.017077 0.005264 0.001412 0.000335 0.000071 0.000014 0.000002
